ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
2798167615546,0,13,6,7,1,2,0,0,-2798159493899,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2798168359093,4954,5717,9,6,1,2,0,0,-2798168585809,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798168376693,4954,5717,9,6,1,2,0,0,-2798168585809,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798168736384,1813,5717,9,14,1,2,0,0,-2798169102015,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798168743578,1813,5717,9,14,1,2,0,0,-2798169102015,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798175991451,1308,4164,7,5,1,2,0,0,-2798161909622,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798176016874,1308,13,7,5,1,2,0,0,-2798176362151,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798176030353,4904,4164,7,12,1,2,0,0,-2798161909622,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798176046976,4904,13,7,12,1,2,0,0,-2798176362151,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2798191064168,0,13,7,5,1,2,0,0,-2798183616206,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2798191110963,4164,13,5,7,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2798199127806,0,13,7,6,1,2,0,0,-2798191520161,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2798207153519,0,13,6,7,1,2,0,0,-2798199596165,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2798209835415,1813,5674,9,14,1,2,0,0,-2798210168725,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798209847428,1813,5674,9,14,1,2,0,0,-2798210168725,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798215112741,0,13,7,6,1,2,0,0,-2798207661965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2798243092629,0,5675,5,4,1,2,0,0,-2798233346837,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2798247124936,4200,13,6,9,1,2,0,0,-2798239470787,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2798250933048,5682,4904,12,3,1,2,0,0,-2798242680976,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798250945480,5682,4904,12,3,1,2,0,0,-2798242680976,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798270166654,5631,5337,0,14,1,2,0,0,-2798270143690,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798270187607,5631,2586,0,14,1,2,0,0,-2798270491867,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2798271230431,0,5682,3,2,1,2,0,0,-2798271434715,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2798271269403,0,3839,3,2,1,2,0,0,-2798251371688,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2798271367812,0,5682,3,12,1,2,0,0,-2798271713636,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798271375355,0,3839,3,12,1,2,0,0,-2798271713636,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2798271131673,0,5682,3,2,1,2,0,0,-2798271434715,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2798271167433,0,3839,3,2,1,2,0,0,-2798251371688,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2798271186849,0,5682,3,4,1,2,0,0,-2798271434715,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798271215973,0,3839,3,4,1,2,0,0,-2798251371688,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798271328770,0,5682,3,6,1,2,0,0,-2798271434715,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
2798271352516,0,3839,3,6,1,2,0,0,-2798251371688,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2798271080199,0,5682,3,10,1,2,0,0,-2798271434715,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798271114911,0,3839,3,10,1,2,0,0,-2798251371688,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798275150501,4379,1898,10,2,1,2,0,0,-2798275430969,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798275173409,4379,4201,10,2,1,2,0,0,-2798267177090,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798275184794,1308,1898,10,5,1,2,0,0,-2798275430969,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798275200648,1308,4201,10,5,1,2,0,0,-2798267177090,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798275211474,13,1898,10,9,1,2,0,0,-2798275430969,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798275231728,13,4201,10,9,1,2,0,0,-2798267177090,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798283079831,0,13,9,8,1,2,0,0,-2798275575000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2798287295476,0,4904,12,4,1,2,0,0,-2798276729930,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798287316848,0,4904,12,4,1,2,0,0,-2798276729930,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798287334448,1308,4904,12,5,1,2,0,0,-2798276729930,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798287342131,1308,4904,12,5,1,2,0,0,-2798276729930,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798291248931,4160,4200,9,4,1,2,0,0,-2798283510655,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798291261014,4160,4200,9,4,1,2,0,0,-2798283510655,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798303113347,0,5675,4,5,1,2,0,0,-2798293330850,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2798303121379,0,13,8,9,1,2,0,0,-2798291497206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2798319087806,0,13,9,5,1,2,0,0,-2798311532316,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2798319350415,5632,12,0,4,1,2,0,0,-2798311585375,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798319373812,5632,7235,0,4,1,2,0,0,-2798319526945,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2798319273727,7003,12,0,6,1,2,0,0,-2798311585375,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798319284762,7003,7235,0,6,1,2,0,0,-2798319526945,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2798319293004,2660,12,0,10,1,2,0,0,-2798311585375,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0
2798319304249,2660,7235,0,10,1,2,0,0,-2798319526945,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0
2798379223345,0,5708,7,6,1,2,0,0,-2798379427021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2798379242832,0,4164,7,6,1,2,0,0,-2798343474586,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2798379128918,13,5708,7,8,1,2,0,0,-2798379427021,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798379210424,13,4164,7,8,1,2,0,0,-2798343474586,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798379263784,7043,7235,0,8,1,2,0,0,-2798320039552,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2798387366743,4339,13,8,0,1,2,0,0,-2798379486495,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2798407305343,0,13,14,4,1,2,0,0,-2798399488472,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2798432242596,5715,4904,12,5,1,2,0,0,-2798423540498,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798432255587,5715,4904,12,5,1,2,0,0,-2798423540498,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798432540127,1813,1898,9,14,2,3,0,0,-2798432757698,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798432552978,1813,4200,9,14,2,3,0,0,-2798412833666,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798432558565,1813,1898,9,14,2,3,0,0,-2798432757698,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798433133163,5675,1898,9,4,1,2,0,0,-2798433442514,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798433153696,5675,1898,9,4,1,2,0,0,-2798433442514,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798433162846,1813,1898,9,14,1,2,0,0,-2798433442514,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798433173671,1813,1898,9,14,1,2,0,0,-2798433442514,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798450300258,5345,4904,12,10,1,2,0,0,-2798432699357,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
2798450312830,5345,4904,12,10,1,2,0,0,-2798432699357,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
2798450640882,1813,4201,10,0,1,2,0,0,-2798437991485,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798450650380,1813,7235,10,0,1,2,0,0,-2798450731934,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2798450613643,5337,4201,10,2,1,2,0,0,-2798437991485,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798450630475,5337,7235,10,2,1,2,0,0,-2798450731934,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798450366120,5632,4201,10,4,1,2,0,0,-2798437991485,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798450382323,5632,7235,10,4,1,2,0,0,-2798450731934,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798450415708,2685,4201,10,8,1,2,0,0,-2798437991485,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798450435823,2685,7235,10,8,1,2,0,0,-2798450731934,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798450419480,5631,5345,0,14,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2798450657225,5345,4201,10,14,1,2,0,0,-2798437991485,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798450662882,5345,7235,10,14,1,2,0,0,-2798450731934,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798451065247,0,5708,7,6,1,2,0,0,-2798451425915,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2798451082777,0,4164,7,6,1,2,0,0,-2798434532609,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2798451076771,0,4201,10,8,1,2,0,0,-2798437991485,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798451032979,5343,4201,10,9,1,2,0,0,-2798437991485,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798451046878,5343,7235,10,9,1,2,0,0,-2798450731934,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798451102752,0,5708,7,0,1,2,0,0,-2798451425915,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798451126988,0,4164,7,0,1,2,0,0,-2798434532609,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798451138582,0,5708,7,6,1,2,0,0,-2798451425915,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2798451152760,0,4164,7,6,1,2,0,0,-2798434532609,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2798451228190,0,4201,10,11,1,2,0,0,-2798437991485,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2798451237759,0,7235,10,11,1,2,0,0,-2798451443537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2798451299779,3826,4201,10,1,1,2,0,0,-2798437991485,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798451306763,3826,7235,10,1,1,2,0,0,-2798451443537,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798451090809,0,7235,10,8,1,2,0,0,-2798451443537,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798451266883,5629,5708,7,12,1,2,0,0,-2798451525384,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798451287277,5629,4164,7,12,1,2,0,0,-2798451525384,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2798451356282,5343,4201,10,9,1,2,0,0,-2798437991485,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798451367876,5343,7235,10,9,1,2,0,0,-2798451443537,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798452888844,4200,5673,0,9,1,2,0,0,-2798444403639,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2798473709699,1813,1898,9,0,1,2,0,0,-2798474053856,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798473722620,1813,1898,9,0,1,2,0,0,-2798474053856,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798486816759,5343,4904,12,9,1,2,0,0,-2798475440753,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798486831496,5343,4904,12,9,1,2,0,0,-2798475440753,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798487089076,0,13,8,3,1,2,0,0,-2798479590673,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2798499080606,0,2685,8,9,1,2,0,0,-2798499430093,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2798499109731,0,7043,8,9,1,2,0,0,-2798487539224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2798499145211,4379,2685,8,2,1,2,0,0,-2798499467577,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798499167002,4379,7043,8,2,1,2,0,0,-2798499467577,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798499177478,13,2685,8,3,1,2,0,0,-2798499467577,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798499189840,13,7043,8,3,1,2,0,0,-2798499467577,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798507345181,0,13,3,4,1,2,0,0,-2798499511850,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2798535165757,3587,5682,3,2,1,2,0,0,-2798535468440,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2798535130417,0,5682,3,8,1,2,0,0,-2798535468440,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798535153325,0,3839,3,8,1,2,0,0,-2798535468440,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2798539209030,5345,12,0,14,1,2,0,0,-2798499575687,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2798539227609,5345,4339,0,14,1,2,0,0,-2798539572780,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2798552237797,5633,5715,5,8,1,2,0,0,-2798517394392,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2798559137084,0,13,4,5,1,2,0,0,-2798555523814,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2798587320284,4339,13,5,0,1,2,0,0,-2798579527848,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2798607130443,0,1813,14,4,1,2,0,0,-2798607424042,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
