ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
314010575074,4635,122,12,8,1,2,0,0,-314000914301,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,60553416035,8617900306
314010582338,4635,915,12,8,1,2,0,0,-314010802574,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,60553416035,8617900306
314010734381,4621,122,12,0,1,2,0,0,-314000914301,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,60553416035,8617900306
314010741226,4621,915,12,0,1,2,0,0,-314010802574,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,60553416035,8617900306
314010783968,4621,122,12,0,1,2,0,0,-314000914301,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,60553416035,8617900306
314010786343,4621,915,12,0,1,2,0,0,-314010802574,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,60553416035,8617900306
314010818260,4621,122,12,0,1,2,0,0,-314000914301,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,60553416035,8617900306
314010820635,4621,915,12,0,1,2,0,0,-314010802574,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,60553416035,8617900306
314010849759,4621,122,12,0,1,2,0,0,-314000914301,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,60553416035,8617900306
314010852133,4621,915,12,0,1,2,0,0,-314010802574,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,60553416035,8617900306
314010885727,4621,122,12,0,1,2,0,0,-314000914301,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,60553416035,8617900306
314010888101,4621,915,12,0,1,2,0,0,-314010802574,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,60553416035,8617900306
314022425758,0,13,3,14,1,2,0,0,-314010872694,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,61868619972,10111423263
314038692206,0,13,14,15,1,2,0,0,-314026958125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64244115977,9230847022
314046473118,0,13,15,6,1,2,0,0,-314039271310,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,46063270554,6660022572
314050503500,529,187,3,14,1,2,0,0,-314039157308,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61871290718,10111485952
314050518865,529,32,3,14,1,2,0,0,-314050829566,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,61871290718,10111485952
314066426470,0,4687,13,12,1,3,0,0,-314066815865,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,50223708850,7985345161
314066401188,192,4687,13,8,1,3,0,0,-314066815865,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50223708850,7985345161
314066417880,192,92,13,8,1,3,0,0,-313999229031,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50223708850,7985345161
314066420324,192,662,13,8,1,3,0,0,-314066815865,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,50223708850,7985345161
314066355861,0,4687,13,12,1,2,0,0,-314066770080,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50223708850,7985345161
314066374439,0,662,13,12,1,2,0,0,-314057807605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50223708850,7985345161
314066452730,197,188,4,15,1,2,0,0,-314058879873,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66902042612,9385296245
314066462648,197,38,4,15,1,2,0,0,-314066860631,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66902042612,9385296245
314066467467,580,188,4,2,1,2,0,0,-314058879873,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66902042612,9385296245
314066480387,580,38,4,2,1,2,0,0,-314066860631,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66902042612,9385296245
314086701650,0,13,6,7,1,2,0,0,-314079135015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66695174357,10179582085
314086744672,190,4621,0,6,1,2,0,0,-314067136578,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,65370116211,9459472807
314102692226,0,13,7,6,1,2,0,0,-314094870511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51631132332,7452015759
314130683086,0,13,6,7,1,2,0,0,-314123202578,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66698326410,10179710513
314170374331,188,580,2,4,1,2,0,0,-314166786198,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57627362915,8090333887
314170393957,188,26,2,4,1,2,0,0,-314170793717,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57627362915,8090333887
314214689956,961,4621,0,7,1,2,0,0,-314171001684,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,65381772446,9460154904
314214628706,0,13,7,14,1,2,0,0,-314206845860,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,51635791693,7452171734
314218646028,0,4729,9,8,1,2,0,0,-314218768731,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57641185431,6510132190
314218668656,0,193,9,8,1,2,0,0,-314131123337,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57641185431,6510132190
314218777049,214,4729,9,0,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314218795976,214,193,9,0,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314218697221,580,4729,9,2,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314218731094,580,193,9,2,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314218677317,529,4729,9,14,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314218688770,529,193,9,14,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314218817906,13,4729,9,14,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314218833271,13,193,9,14,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314219299809,4621,4729,9,7,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314219319434,4621,193,9,7,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314219453808,4621,4729,9,7,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314219461840,4621,193,9,7,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314219559059,4621,4729,9,7,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314219566252,4621,193,9,7,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314219655858,4621,4729,9,7,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314219663122,4621,193,9,7,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314219748537,4621,4729,9,7,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314219758036,4621,193,9,7,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314219842962,4621,4729,9,7,1,2,0,0,-314218768731,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57641185431,6510132190
314219850575,4621,193,9,7,1,2,0,0,-314131123337,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57641185431,6510132190
314232119955,4726,3752,7,2,1,2,0,0,-314152984741,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,51635791693,7452171734
314242432531,0,13,14,6,1,2,0,0,-314234959678,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,64252858667,9231231144
314250438191,0,13,6,7,1,2,0,0,-314242938202,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66702163170,10179943047
314258410746,0,13,7,6,1,2,0,0,-314250957323,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51638389706,7452739659
314274776718,0,13,6,7,1,2,0,0,-314266909682,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66702993389,10179972609
314274859898,13,4621,0,7,1,2,0,0,-314259290558,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,65388852353,9460609581
314282757235,194,12,0,10,1,2,0,0,-314275377343,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,65389397465,9460630892
314282762542,194,214,0,10,1,2,0,0,-314283161507,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,65389397465,9460630892
314282729159,529,194,10,14,1,2,0,0,-314275186538,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65813853352,10309695873
314282739774,529,74,10,14,1,2,0,0,-314283146579,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65813853352,10309695873
314282746828,529,12,0,14,1,2,0,0,-314275377343,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,65389397465,9460630892
314282749622,529,214,0,14,1,2,0,0,-314283161507,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,65389397465,9460630892
314294785733,214,194,10,0,1,2,0,0,-314283187385,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,65814867225,10309734502
314294789505,214,74,10,0,1,2,0,0,-314295198059,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,65814867225,10309734502
314294769041,186,194,10,1,1,2,0,0,-314283187385,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65814867225,10309734502
314294780984,186,74,10,1,1,2,0,0,-314295198059,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65814867225,10309734502
314294793765,580,194,10,2,1,2,0,0,-314283187385,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65814867225,10309734502
314294804870,580,74,10,2,1,2,0,0,-314295198059,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65814867225,10309734502
314294812413,193,194,10,9,1,2,0,0,-314283187385,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,65814867225,10309734502
314294819606,193,74,10,9,1,2,0,0,-314295198059,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,65814867225,10309734502
314294823378,192,194,10,8,1,2,0,0,-314283187385,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65814867225,10309734502
314294855784,192,74,10,8,1,2,0,0,-314295198059,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65814867225,10309734502
314294866889,529,194,10,14,1,2,0,0,-314283187385,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65814867225,10309734502
314294873035,529,74,10,14,1,2,0,0,-314295198059,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65814867225,10309734502
314298384568,188,4745,12,4,1,2,0,0,-314298803177,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60969984079,8716369506
314298405032,188,122,12,4,1,2,0,0,-314298803177,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,60969984079,8716369506
314306810321,0,13,7,6,1,2,0,0,-314298895875,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51642485357,7453200130
314342361814,0,13,6,7,1,2,0,0,-314335227280,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66706449677,10180109407
314342383744,0,906,8,9,1,2,0,0,-314342766091,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62886382469,9140053684
314342387166,0,192,8,9,1,2,0,0,-314328830145,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62886382469,9140053684
314342356646,0,906,8,12,1,2,0,0,-314342766091,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62886382469,9140053684
314342369776,0,192,8,12,1,2,0,0,-314328830145,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,62886382469,9140053684
314342402671,13,906,8,7,1,2,0,0,-314342766091,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62886382469,9140053684
314342479705,13,192,8,7,1,2,0,0,-314328830145,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62886382469,9140053684
314342515464,961,906,8,7,1,2,0,0,-314342766091,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62886382469,9140053684
314342524543,961,192,8,7,1,2,0,0,-314328830145,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62886382469,9140053684
314342491159,1,906,8,10,1,2,0,0,-314342766091,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62886382469,9140053684
314342507781,1,192,8,10,1,2,0,0,-314328830145,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62886382469,9140053684
314342793990,938,906,8,12,1,2,0,0,-314342766091,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,62886382469,9140053684
314342812637,938,192,8,12,1,2,0,0,-314328830145,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,62886382469,9140053684
314342971944,938,906,8,12,1,2,0,0,-314342766091,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,62886382469,9140053684
314342984655,938,192,8,12,1,2,0,0,-314328830145,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,62886382469,9140053684
314366747693,580,187,3,2,1,2,0,0,-314359140323,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61877284747,10111780666
314366784778,580,32,3,2,1,2,0,0,-314367148642,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61877284747,10111780666
314374478179,0,13,7,12,1,2,0,0,-314367223739,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,51644160862,7453259387
314402720117,194,13,12,10,1,2,0,0,-314395168280,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,61094722441,8745949466
314441992666,1836,190,6,13,1,2,0,0,-314342823612,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66706449677,10180109407
314442018996,1836,910,6,13,1,2,0,0,-314442326206,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66706449677,10180109407
314818635252,529,193,9,14,1,2,0,0,-314615089357,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57674123229,6513226119
314818651874,529,1097,9,14,1,2,0,0,-314819062374,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57674123229,6513226119
314922402714,0,580,2,3,1,2,0,0,-314833164673,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57659030085,8092215488
314922431768,0,4344,2,3,1,2,0,0,-314922769986,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57659030085,8092215488
314922481565,0,580,2,6,1,2,0,0,-314833164673,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57659030085,8092215488
314922489247,0,4344,2,6,1,2,0,0,-314922769986,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57659030085,8092215488
314922522631,0,580,2,8,1,2,0,0,-314833164673,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57659030085,8092215488
314922531571,0,4344,2,8,1,2,0,0,-314922769986,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57659030085,8092215488
314922573685,0,580,2,10,1,2,0,0,-314833164673,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57659030085,8092215488
314922580390,0,4344,2,10,1,2,0,0,-314922769986,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57659030085,8092215488
314922643316,214,580,2,0,1,2,0,0,-314833164673,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57659030085,8092215488
314922652256,214,4344,2,0,1,2,0,0,-314922769986,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,57659030085,8092215488
314922449438,13,580,2,10,1,2,0,0,-314833164673,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57659030085,8092215488
314922468225,13,4344,2,10,1,2,0,0,-314922769986,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57659030085,8092215488
314922508244,194,580,2,10,1,2,0,0,-314833164673,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57659030085,8092215488
314922516485,194,4344,2,10,1,2,0,0,-314922769986,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57659030085,8092215488
314922724891,602,580,2,12,1,2,0,0,-314833164673,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57659030085,8092215488
314922807443,602,4344,2,12,1,2,0,0,-314922769986,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57659030085,8092215488
314922663710,662,580,2,13,1,2,0,0,-314833164673,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57659030085,8092215488
314922692694,662,4344,2,13,1,2,0,0,-314922769986,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57659030085,8092215488
314922822598,606,580,2,14,1,2,0,0,-314833164673,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,57659030085,8092215488
314922841735,606,4344,2,14,1,2,0,0,-314922769986,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,57659030085,8092215488
314922864223,606,580,2,14,1,2,0,0,-314833164673,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,57659030085,8092215488
314922870858,606,4344,2,14,1,2,0,0,-314922769986,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,57659030085,8092215488
314930671465,580,13,10,2,1,2,0,0,-314922866554,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,65836852363,10311810640
314934657358,0,2495,6,7,1,2,0,0,-314934767321,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66715447014,10181004801
314934686971,0,190,6,7,1,2,0,0,-314934072816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66715447014,10181004801
314934789427,12,214,0,12,1,2,0,0,-314923073803,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,65395670079,9460960246
314934799554,12,12,0,12,1,2,0,0,-314935178004,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,65395670079,9460960246
314934811358,12,2495,6,12,1,2,0,0,-314934767321,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66715447014,10181004801
314934828608,12,190,6,12,1,2,0,0,-314934072816,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66715447014,10181004801
314934884411,214,2495,6,0,1,2,0,0,-314934767321,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,66715447014,10181004801
314934896424,214,190,6,0,1,2,0,0,-314934072816,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66715447014,10181004801
314934699822,13,2495,6,2,1,2,0,0,-314934767321,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66715447014,10181004801
314934720285,13,190,6,2,1,2,0,0,-314934072816,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66715447014,10181004801
314934733205,188,2495,6,4,1,2,0,0,-314934767321,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66715447014,10181004801
314934765682,188,190,6,4,1,2,0,0,-314934072816,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66715447014,10181004801
314934750317,3213,4621,0,10,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,65395670079,9460960246
314935425190,4621,2495,6,10,1,2,0,0,-314934767321,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66715447014,10181004801
314935440485,4621,190,6,10,1,2,0,0,-314934072816,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66715447014,10181004801
314935555862,4621,2495,6,10,1,2,0,0,-314934767321,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66715447014,10181004801
314935563056,4621,190,6,10,1,2,0,0,-314934072816,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66715447014,10181004801
314935651125,4621,2495,6,10,1,2,0,0,-314934767321,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66715447014,10181004801
