ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
6990551177967,0,10106,8,4,1,2,0,0,-6990535822192,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207715333129,90318164844
6990551185719,0,2586,8,4,1,2,0,0,-6990551427812,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207715333129,90318164844
6990551198640,0,10106,8,6,1,2,0,0,-6990535822192,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207715333129,90318164844
6990551206602,0,2586,8,6,1,2,0,0,-6990551427812,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207715333129,90318164844
6990551218894,0,10106,8,9,1,2,0,0,-6990535822192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1207715333129,90318164844
6990551225179,0,2586,8,9,1,2,0,0,-6990551427812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1207715333129,90318164844
6990551238519,0,10106,8,10,1,2,0,0,-6990535822192,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207715333129,90318164844
6990551244665,0,2586,8,10,1,2,0,0,-6990551427812,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207715333129,90318164844
6990551259541,0,10106,8,12,1,2,0,0,-6990535822192,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1207715333129,90318164844
6990551265687,0,2586,8,12,1,2,0,0,-6990551427812,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207715333129,90318164844
6990551322538,4339,10106,8,0,1,2,0,0,-6990535822192,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1207715333129,90318164844
6990551330989,4339,2586,8,0,1,2,0,0,-6990551427812,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1207715333129,90318164844
6990552846197,2089,3587,8,6,1,2,0,0,-6990536104519,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1207715333129,90318164844
6990579422514,4164,10106,8,7,1,2,0,0,-6990567826341,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207718823931,90318344727
6990579450940,4164,114,8,7,1,2,0,0,-6990579788223,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207718823931,90318344727
6990587538430,4164,13,4,7,1,2,0,0,-6990579827487,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1293687195446,97843139390
6990848623414,4436,2685,4,12,1,2,0,0,-6990705811255,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1293690975303,97843503264
6991087239033,0,8050,7,8,1,2,0,0,-6991070283310,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,833987763823,66167521368
6991152410110,4436,3587,8,12,1,3,0,0,-6991136258951,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1207725140998,90318629123
