ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
7732803191324,6647,10716,0,11,1,2,0,0,-7732803521027,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7732803325211,4537,4339,0,4,1,2,0,0,-7732788015287,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7732803332404,4537,10716,0,4,1,2,0,0,-7732803521027,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7732807130544,0,13,10,11,1,2,0,0,-7732799480970,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7732833607731,2729,4534,8,12,1,2,0,0,-7732827328429,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7732875121031,0,8803,15,14,1,2,0,0,-7732791614657,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7732875133812,0,104,15,14,1,2,0,0,-7732791596954,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7732875178022,4339,10716,3,0,1,2,0,0,-7732875557441,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7732875187939,4339,10096,3,0,1,2,0,0,-7732748178265,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7732875156999,893,10716,0,3,1,2,0,0,-7732834257090,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
7732875221813,6645,10716,3,6,1,2,0,0,-7732875557441,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732875230403,6645,10096,3,6,1,2,0,0,-7732748178265,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732875247095,7636,10716,3,6,1,2,0,0,-7732875557441,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732875255686,7636,10096,3,6,1,2,0,0,-7732748178265,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732875197438,1930,10716,3,8,1,2,0,0,-7732875557441,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732875210917,1930,10096,3,8,1,2,0,0,-7732748178265,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732875234245,10106,10716,3,8,1,2,0,0,-7732875557441,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732875239553,10106,10096,3,8,1,2,0,0,-7732748178265,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732875338728,6647,10716,3,11,1,2,0,0,-7732875557441,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732875351020,6647,10096,3,11,1,2,0,0,-7732748178265,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732879074289,0,10493,5,8,1,2,0,0,-7732879429041,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732879093636,0,9030,5,8,1,2,0,0,-7732869613812,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732879165293,0,10493,5,4,1,2,0,0,-7732879461767,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7732879111725,4379,10493,5,2,1,2,0,0,-7732879461767,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732879148741,4379,9030,5,2,1,2,0,0,-7732879461767,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732895207059,2728,2729,0,10,1,3,0,0,-7732894998682,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
7732907079825,10106,7154,11,8,1,2,0,0,-7732879495363,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732907094911,10106,13,11,8,1,2,0,0,-7732907456117,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732911232552,0,10496,12,4,1,2,0,0,-7732911437244,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732911258184,0,10206,12,4,1,2,0,0,-7732903077500,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7732911188133,0,10496,12,6,1,2,0,0,-7732911437244,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732911222425,0,10206,12,6,1,2,0,0,-7732903077500,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7732911111935,0,10496,12,8,1,2,0,0,-7732911437244,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732911171511,0,10206,12,8,1,2,0,0,-7732903077500,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
7732911212927,1898,10716,8,15,1,2,0,0,-7732907692518,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7732923143522,0,13,11,2,1,2,0,0,-7732915524838,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7732930328922,10499,2728,10,9,1,2,0,0,-7732924986565,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7732931088103,8803,10106,8,15,1,2,0,0,-7732919477694,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732931103258,8803,1930,8,15,1,2,0,0,-7732931455513,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732931138319,893,10106,8,3,1,2,0,0,-7732919477694,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7732931146491,893,1930,8,3,1,2,0,0,-7732931455513,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7732951776168,0,13,2,3,1,2,0,0,-7732943494908,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7732997679308,6690,6687,8,3,1,2,0,0,-7732877190458,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7733003100922,0,4537,3,8,1,2,0,0,-7733003457153,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733003144922,0,10096,3,8,1,2,0,0,-7733003457153,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733011192170,7495,12,0,1,1,2,0,0,-7732895639069,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7733011204672,7495,4339,0,1,1,2,0,0,-7733011455159,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7733011141675,10096,12,0,3,1,2,0,0,-7732895639069,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733011177992,10096,4339,0,3,1,2,0,0,-7733011455159,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733011190285,10205,10716,15,10,1,2,0,0,-7733003857744,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7733011099420,10206,12,0,12,1,2,0,0,-7732895639069,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733011136856,10206,4339,0,12,1,2,0,0,-7733011455159,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733031176509,10096,1898,0,3,1,2,0,0,-7733031442843,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733031195297,10096,4339,0,3,1,2,0,0,-7733023451303,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733031114280,4164,10501,12,7,1,2,0,0,-7733031485827,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733031139563,4164,10206,12,7,1,2,0,0,-7733031485827,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733031258224,7495,1898,0,1,1,2,0,0,-7733031442843,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7733031285462,7495,4339,0,1,1,2,0,0,-7733023451303,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7733031389876,10499,1898,0,9,1,2,0,0,-7733031442843,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733031404263,10499,4339,0,9,1,2,0,0,-7733023451303,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733031213036,10501,1898,0,12,1,2,0,0,-7733031442843,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733031230567,10501,4339,0,12,1,2,0,0,-7733023451303,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733055140786,10206,10096,3,12,1,2,0,0,-7733040506589,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
