AUC-ROC,Balanced Accuracy,Balanced Precision,Balanced Recall,Balanced Loss
0.9951176437115978,0.9554010662894821,0.9702791650606728,0.9693981481481482,0.2003159373998642
0.9974475451360847,0.9687723361473022,0.9605849054706282,0.9484722222222223,0.1504860818386078
0.9955778801528291,0.9656215829158347,0.9592349017480838,0.9473148148148148,0.18368545174598694
