AUC-ROC,Balanced Accuracy,Balanced Precision,Balanced Recall,Balanced Loss
0.9957583773943223,0.9484852813264633,0.9435010820436859,0.9146296296296297,0.1767403781414032
0.9894948704765848,0.9474161696507848,0.9511840140597633,0.9400462962962963,0.2424503117799759
0.9935608581315974,0.957807139653604,0.9535338842537152,0.9385648148148148,0.22694580256938934
